kHIDUsage_Sim_ElectronicCountermeasures;IIOHIDUsageTables
kHIWindowBitNoTitleBar;IMacWindows
CSSM_SAMPLE_TYPE_PROCESS;Icssmapple
EVLEVEL;IIOHIDTypes.EvCmd
NSURLIsPackageKey;INSURL
NSDocumentationDirectory;INSPathUtilities
kDRStatusStateKey;IDRCoreStatus
aspBadVersNum;IMacErrors
errASNoResultReturned;IMacErrors
connectionInvalid;IMacErrors
NSHFSTypeOfFile;INSHFSFileTypes
WideSquareRoot;IFixMath
UTTypeCreatePreferredIdentifierForTag;IUTType
kHIDUsage_Tfon_InsideRingback;IIOHIDUsageTables
kPCIPMCSPowerStateMask;IIOPCIDevice
CSSM_WORDID_OBJECT_HASH;Icssmtype
kATSFontContextLocal;IATSFont
kSecAsn1PointerToOctetStringTemplate;ISecAsn1Templates
documentProc;IMacWindows
version_major;Iversion
IMPersonServiceNameKey;IIMService
telBadDNErr;IMacErrors
kUCGenlCatPunctOpen;ITextCommon
NSCountKeyValueOperator;INSKeyValueCoding
I_PUSH;IOpenTransportProtocol
kDRStatusProgressCurrentXFactor;IDRCoreStatus
cmInvalidProfileComment;IMacErrors
kUSBRqTypeShift;IUSB
kHIDUsage_PID_RAM_PoolAvailable;IIOHIDUsageTables
kHubPortIndicator;IUSBHub
kHIDUsage_PD_ShutdownRequested;IIOHIDUsageTables
kCGLFEglProgramLocalParameter4dvARB;ICGLProfilerFunctionEnum
kWriteFailureErr;IMacErrors
kTPHubConfigureHub;IUSBTracepoints
kNSpHostFailedErr;IMacErrors
prpFntHW;IFonts
kSecTrustSettingsKeyUseSignature;ISecTrustSettings
kHIThemeFrameListBox;IHITheme
kFWSBP2AbortTaskSet;IIOFireWireSBP2ManagementORB
CGPDFObjectType;ICGPDFObject.
kOTBufferOverflowErr;IMacErrors
bATABadBlock;IIOATATypes
codecDroppedFrameErr;IMacErrors
kSecAttrServer;ISecItem
kIOPCICPCIResourceControlCapability;IIOPCIDevice
kATASMARTOffLineCollectionNeverStarted;IATASMARTLib
kRunningThreadState;IThreads
kSoftwareRevKey;IIOFireWireSBP2Target
kInequalityLigaturesOnSelector;ISFNTLayoutTypes
invalidTime;IMacErrors
kLSItemInfoIsApplication;ILSInfo
kIOHIDReportTypeFeature;IIOHIDKeys.IOHIDReportType
kTPEHCIScavengeIsocTransactions;IUSBTracepoints
kHIDUsage_BS_TerminateDischarge;IIOHIDUsageTables
T_LISTEN;IOpenTransport
afpBadUAM;IMacErrors
CSSM_USEE_SSL;Icssmtype
kHIDUsage_BCS_PowerupBeep;IIOHIDUsageTables
I_GETPMSG;IOpenTransportProtocol
OSARemoveStorageType;IOSAComp
kCGLFEglPixelMapuiv;ICGLProfilerFunctionEnum
langMoldavian;IScript
kCGLFEglGetProgramLocalParameterdvARB;ICGLProfilerFunctionEnum
NSURLLocalizedLabelKey;INSURL
eDSNullDataBuff;IDirServicesTypes.tDirStatus
kOTPortOnlineEvent;IOpenTransport
CSSM_ACL_SUBJECT_TYPE_COMMENT;Icssmapple
kUseCurrentISA;IMixedMode
NSStrokeColorAttributeName;INSAttributedString
NSFindPanelActionShowFindPanel;INSTextView
kFMInvalidFontFamilyErr;IMacErrors
DRStatusCurrentTrackKey;IDRStatus
kSRCantAdd;ISpeechRecognition
verFrSwiss;IScript
kSENSE_EOM_Not_Set;ISCSICmds_REQUEST_SENSE_Defs
kIOAudioDeviceSleep;IIOAudioDevice.IOAudioDevicePowerState
kHIDUsage_Csmr_MenuEscape;IIOHIDUsageTables
kHIDUsage_BS_Level2;IIOHIDUsageTables
kHIDUsage_BS_Level3;IIOHIDUsageTables
NSOpenGLPFAMinimumPolicy;INSOpenGL
kBluetoothSDPUUID16ServiceClassAVRemoteControlTarget;IBluetoothAssignedNumbers.SDPServiceClasses
kIOMemoryIncoherentIOFlush;IIOMemoryDescriptor
noMoreRealTime;IMacErrors
printMonitorFolderIconResource;IIconsCore
NSWorkspaceVolumeLocalizedNameKey;INSWorkspace
kUSBMassStorageSCSISubClass;IUSBSpec
NSUserFunctionKey;INSEvent
NSPasteboardURLReadingFileURLsOnlyKey;INSPasteboard
host_set_exception_ports;Ihost_priv
kBluetoothSDPAttributeIdentifierLanguageBaseAttributeIDList;IBluetoothAssignedNumbers.SDPAttributeIdentifierCodes
bSupportsNamedForks;IFiles
CSSM_SAMPLE_TYPE_COMMENT;Icssmapple
kTPInterfaceUCReqComplete;IUSBTracepoints
kUSBUnknownDeviceErr;IMacErrors
NSPositiveFloatType;INSCell
unitEmptyErr;IMacErrors
kIOFWAVCUserClientNumCommands;IIOFireWireAVCUserClientCommon.IOFWAVCUserClientCommandCodes
kTPControllerUCStart;IUSBTracepoints
kHIDUsage_WD_WeightUnitPound;IIOHIDUsageTables
kHIDUsage_BCS_Interleaved2of5ControlReport;IIOHIDUsageTables
audit_triggers_server;Iaudit_triggers_server
kControlDisclosureTrianglePointRight;IHIDisclosureViews
kSCSIServiceAction_VERIFY_32;ISCSICommandOperationCodes
debuggingNoCallbackErr;IMacErrors
kDTPAbortJobErr;IMacErrors
kUnknownStandardErr;IDVFamily
eDSNullPatternMatch;IDirServicesTypes.tDirStatus
kCDFeaturesSAOWriteBit;IIOSCSIMultimediaCommandsDevice
afpCantMove;IMacErrors
VT_WEBDAV;Ivnode.vtagtype
kTECAddTextRunHeuristicsBit;ITextCommon
fsSBFullNameBit;IFiles
kSecCodeInfoSource;ISecCode
ramInit;IQuickdrawTypes
kSCSICmd_SET_DEVICE_IDENTIFIER;ISCSICommandOperationCodes
kTPSetPowerState;IUSBTracepoints
ICCameraDeviceCanTakePicture;IICCameraDevice
kRAPeerNotResponding;IMacErrors
kLSItemInfoAppPrefersNative;ILSInfo
DRMacFinderHideExtension;IDRFSObject
kControlGroupBoxSecondaryPopupButtonProc;IHIContainerViews
kATAcmdWriteExtended;IIOATATypes
DRUDFVolumeSetIdentifier;IDRFSObject
kSCSICmd_REGENERATE;ISCSICommandOperationCodes
verArmenia;IScript
kWSMethodInvocationResultParameterName;IWSMethodInvocation
NSWindowWillMiniaturizeNotification;INSWindow
nrCallNotSupported;IMacErrors
kOTAddressBusyErr;IMacErrors
NSRoundBankers;INSDecimal
SSL_DHE_RSA_WITH_DES_CBC_SHA;ICipherSuite
kCGWindowImageBoundsIgnoreFraming;ICGWindow
bIsEjectable;IFiles
kMMCDeviceTrayClosed;ISCSITaskLib
kHIDUsage_BCS_BC412;IIOHIDUsageTables
WebJNIReturnTypeObject;IWebJavaPlugIn.WebJNIReturnType
langLapponian;IScript
kCTFontWeightTrait;ICTFontTraits
alSourceUnqueueBuffers;Ial
CGLDestroyPBuffer;IOpenGL
optionKey;IEvents
QTMovieLoadStateDidChangeNotification;IQTMovie
kCGWindowImageShouldBeOpaque;ICGWindow
InstallerState_Choice_CustomLocation;IInstallerState
kHIDUsage_PID_DC_StopAllEffects;IIOHIDUsageTables
kUnicodeCollationClass;IUnicodeUtilities
CSSM_PVC_SP;Icssmtype
streamingNodeNotReadyErr;IMacErrors
telUnknownErr;IMacErrors
kIOHIDElementFlagsVolativeMask;IIOHIDKeys
langDzongkha;IScript
kRANotConnected;IMacErrors
fsWrPerm;IFiles
MBUF_FRAG;Ikpi_mbuf
QTDataReferenceTypeHandle;IQTDataReference
kUSBChipSmartCardInterfaceClass;IUSBSpec
duplicateFlavorErr;IMacErrors
kVK_JIS_Yen;IEvents
errAEStreamBadNesting;IMacErrors
kHIDUsage_Csmr_FireAlarm;IIOHIDUsageTables
kSCNetworkFlagsReachable;ISCNetwork
kCGLFEglDisable;ICGLProfilerFunctionEnum
kSBCModePageCaching_DRA_Mask;ISCSICmds_MODE_Definitions
kUSBDFUCanUploadBit;IUSBSpec
kUSB100mA;IUSBSpec
kControlKindEditText;IControlDefinitions
kIOBatteryCharge;IIOPM
kHIDUsage_GD_SystemAppMenu;IIOHIDUsageTables
kMacArabicThuluthVariant;ITextCommon
QTMovieEditedNotification;IQTMovie
btnStateBit;IEvents
kAVCEditOutPoint;IDVFamily
kHIDUsage_Game_PointofView;IIOHIDUsageTables
kUSBRqErr;IMacErrors
kHIDUsage_AD_ErrNotaloadablecharacter;IIOHIDUsageTables
kIOAccelSurfaceSetScale;IIOAccelSurfaceConnect.eIOAccelSurfaceMethods
unsupportedOSErr;IMacErrors
kSCStatusAccessError;ISystemConfiguration
kFWSBP2MaxPageClusterSize;IIOFireWireSBP2ORB
newRowBytes;IQDOffscreen
resPurgeable;IResources
kLSItemInfoIsClassicApp;ILSInfo
kUSBControllerUserClientMessageController;IIOUSBLog
kSMErrorInvalidSignature;ISMErrors
kHIDUsage_BCS_AddEAN2_3LabelDefinition;IIOHIDUsageTables
bHasDesktopMgr;IFiles
GetTextEncodingBase;ITextCommon
kCollateMissingUnicodeTableErr;IMacErrors
ATSUSetTransientFontMatching;IATSUnicodeObjects
kOTSystemAwakenPrep;IOpenTransport
kIOBlitTypeRects;IIOGraphicsInterfaceTypes
kUSBStringDesc;IUSBSpec
kHIDUsage_GD_Vno;IIOHIDUsageTables
kUCKeyLayoutHeaderFormat;IUnicodeUtilities
kSecImportItemKeyID;ISecImportExport
NSFileModificationDate;INSFileManager
memory_object_data_return;Imemory_object_server
kHIDUnmatchedStringRangeErr;IIOHIDDescriptorParser
kUSBQueueAborted;IMacErrors
tsmUseInputWindowErr;IMacErrors
kSCSIServiceResponse_FUNCTION_COMPLETE;ISCSITask.SCSIServiceResponse
verWelsh;IScript
kCGLFEglCreateShaderObjectARB;ICGLProfilerFunctionEnum
kHIDInvalidRangePageErr;IIOHIDDescriptorParser
kHIDUsage_PD_ConfigCurrent;IIOHIDUsageTables
kLSItemIsInvisible;ILSInfo
kATAcmdFlushCacheExtended;IIOATATypes
kATAcmdNOP;IIOATATypes
kCGLFEglPixelMapusv;ICGLProfilerFunctionEnum
kHIDUsage_BS_Undefined;IIOHIDUsageTables
kSCSIParallelFeature_InformationUnitTransfers;IIOSCSIParallelInterfaceController.SCSIParallelFeature
kPMPowerSource;IIOPM
kISpSystemListErr;IMacErrors
kIOBlitTypeOperationTypeMask;IIOGraphicsInterfaceTypes
lck_spin_free;Ilocks
kHIDUsage_BCS_Wand;IIOHIDUsageTables
errSecCSHostProtocolInvalidAttribute;ICSCommon
kCTUnderlinePatternSolid;ICTStringAttributes
invalidChunkCache;IMacErrors
atTop;IIcons
kUSBInterfaceUserClientGetConfigDescriptor;IIOUSBUserClient
NSDemoApplicationDirectory;INSPathUtilities
kSleepRevoke;IPower
kTPHubProcessStateChanged;IUSBTracepoints
kHIDUsage_AD_CursorPositionReport;IIOHIDUsageTables
DRDeviceTrackInfoKey;IDRDevice
kBluetoothDeviceClassMajorPeripheral;IBluetoothAssignedNumbers
kControlIconPart;IControlDefinitions
alcGetIntegerv;Ialc
CSSM_WORDID_SUBJECT_INFO;Icssmtype
verIsrael;IScript
NSPrintPagesDown;INSPrintInfo
kCGLFEglFramebufferTextureFaceEXT;ICGLProfilerFunctionEnum
kATASMARTSelfTestStatusFatalError;IATASMARTLib
kSecFormatPEMSequence;ISecImportExport
TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA;ICipherSuite
errAEWrongDataType;IMacErrors
kMenuItemAttrAutoRepeat;IMenus
kINQUIRY_PERIPHERAL_TYPE_ObjectBasedStorageDevice;ISCSICmds_INQUIRY_Definitions
kAVCConnectOpcode;IIOFireWireAVCConsts.IOAVCOpcodes
kSCSICmd_WRITE_SAME_16;ISCSICommandOperationCodes
kEfiRuntimeServicesCode;Iboot
kHIDUsage_BCS_LongRangeScanner;IIOHIDUsageTables
kHIDUsage_Csmr_Loudness;IIOHIDUsageTables
afpCantMountMoreSrvre;IMacErrors
NewPtrClear;IMacMemory
NSRunInformationalAlertPanelRelativeToWindow;INSPanel
kTPInterfaceUCLowLatencyPrepareBuffer;IUSBTracepoints
cfragRsrcForkErr;IMacErrors
kCGLFEglProgramEnvParameter4dARB;ICGLProfilerFunctionEnum
smPunctNormal;IScript
kSKStartTermChars;ISKAnalysis
kSecAttrAuthenticationTypeRPA;ISecItem
kCGLFEglPixelZoom;ICGLProfilerFunctionEnum
DRCDTextSpecialMessageKey;IDRCDText
smSlavic;IScript
kHIDUsage_LED_Conference;IIOHIDUsageTables
AAPNotCreatedErr;IMacErrors
PMUnflattenPrintSettingsWithURL;IPMCoreDeprecated
HLockHi;IMacMemory
kVK_Tab;IEvents
resNotFound;IMacErrors
O_LAYER2;Iip_fw2.ipfw_opcodes
kIOPMContextRetained;IIOPM
mapReadErr;IMacErrors
NSFileHandleReadCompletionNotification;INSFileHandle
DRDeviceMediaTrackCountKey;IDRDevice
NSDragOperationMove;INSDragging
NSDragOperationDelete;INSDragging
kKanaSpacingType;ISFNTLayoutTypes
NSShiftKeyMask;INSEvent
errEngineNotFound;IMacErrors
OSASyntaxError;IMacErrors
kSecKeyStartDate;ISecKey
smTransAscii;IScript
eServerError;IDirServicesTypes.tDirStatus
kHIDUsage_Csmr_ALLogOrJournalOrTimecard;IIOHIDUsageTables
bHasUserGroupList;IFiles
kSCSICmd_MODE_SENSE_6;ISCSICommandOperationCodes
host_priv_statistics;Ihost_priv
kDSpContextNotFoundErr;IMacErrors
smNoBoardId;IMacErrors
kUTTypeMountPoint;IUTCoreTypes
kUCGenlCatSeparatorSpace;ITextCommon
kBluetoothPacketType3DH3Omit;IBluetooth
NSMinXEdge;INSGeometry.NSRectEdge
noGrowDocProc;IMacWindows
kSecAsn1SequenceOfPrintableStringTemplate;ISecAsn1Templates
kOTPortHasDiedErr;IMacErrors
kIOAccelSurfaceLockInAccel;IIOAccelSurfaceConnect.eIOAccelSurfaceLockBits
kDRFileLocationConflictErr;IDRCoreErrors
DRDeviceBurnSpeedHDDVD1x;IDRDevice
CSBackupIsItemExcluded;IBackupCore
kHIDUsage_PD_SwitchOnControl;IIOHIDUsageTables
kHIDUsage_KeyboardCapsLock;IIOHIDUsageTables
kHIViewWindowTitleID;IHIWindowViews
IMPersonStatusChangedNotification;IIMService
kUCBidiCatNotApplicable;ITextCommon
kUSBPBVersionError;IMacErrors
kNonMagneticDriveBit;IIOATAStorageDefines
pmInhibitG2;IPalettes
pmInhibitG4;IPalettes
CGRectMaxXEdge;ICGGeometry.CGRectEdge
kCGLFEglCallLists;ICGLProfilerFunctionEnum
noMoreKeyColorsErr;IMacErrors
kIOFBConnectStateOnline;IIOGraphicsLib
kAVCPlayRevSlowest;IDVFamily
alIsBuffer;Ial
pmInhibitG8;IPalettes
telIndexNotSupp;IMacErrors
dcmNecessaryFieldErr;IMacErrors
kForceDoubleBuffer;IIODMACommand.SynchronizeOptions
inMenuBar;IMacWindows
kCGLFEglUniform4ivARB;ICGLProfilerFunctionEnum
kHIDUsage_LED_PaperOut;IIOHIDUsageTables
kABAnniversaryLabel;IABGlobalsC
kAVCDisconnectOpcode;IIOFireWireAVCConsts.IOAVCOpcodes
kDevicePublishNotificationCalled;IIOBluetoothHCIController.DevicePublishNotificationStateTypes
kErrataNeedsOvercurrentDebounce;IIOUSBController
kUSBVendor;IUSBSpec
rightShiftKey;IEvents
TLS_RSA_WITH_AES_128_CBC_SHA;ICipherSuite
kCGLFEglVertexPointer;ICGLProfilerFunctionEnum
errAEWriteDenied;IMacErrors
badLocNameErr;IMacErrors
kNavCustomControlMessageFailedErr;IMacErrors
S64BitwiseAnd;IMath64
kHubPortOverCurrent;IUSBHub
memory_object_synchronize;Imemory_object_server
kUTTypePlainText;IUTCoreTypes
XGJobSpecificationNotificationEmailKey;IXGJob
kTextEncodingShiftJIS_X0213_00;ITextCommon
kUSBTUHCIInterrupts;IUSBTracepoints
kUnsupportedCardErr;IMacErrors
kNewSuspend;IThreads
CSSM_ACL_SUBJECT_TYPE_KEYCHAIN_PROMPT;Icssmapple
kUSBRqSetInterface;IUSBSpec
CreateCompDescriptor;IAEPackObject
NSTextCellType;INSCell
kUCLowSurrogateRangeStart;ITextCommon
QTMediaTypeTween;IQTMedia
CSSM_WORDID_KEY;Icssmapple
kIOPCIConfigHeaderType;IIOPCIDevice
CGLDescribePBuffer;IOpenGL
kHIDUsage_LED_RecordingFormatDetect;IIOHIDUsageTables
kD0DispatchedCStackBased;IMixedMode
CSSM_WORDID_KEA;Icssmtype
kIOLogYield;IIOKitDebug
NSImageNameLockLockedTemplate;INSImage
smHebrew;IScript
kIOMemoryThreadSafe;IIOMemoryDescriptor
kMapped;IIODMACommand.MappingOptions
kIOBlitSourceMemory;IIOGraphicsInterfaceTypes
kSecAttrCreationDate;ISecItem
kSCSICmd_READ_MASTER_CUE;ISCSICommandOperationCodes
NSDragOperationCopy;INSDragging
kFontSinhaleseScript;ISFNTTypes
DRDeviceMediaClassDVD;IDRDevice
kATSLineIsDisplayOnly;IATSLayoutTypes
kChipSetTypeCore2001;IApplePlatformExpert
kRubyKanaOffSelector;ISFNTLayoutTypes
kHIDDispatchOptionScrollMomentumStart;IIOHIDEventService
kICADeviceInternalErr;IICAApplication
kHIDUsage_Sim_Trigger;IIOHIDUsageTables
AtlasConj;Icblas.CBLAS_TRANSPOSE
NSDocumentTypeDocumentOption;INSAttributedString
pmInhibitC8;IPalettes
kUTTypeItem;IUTCoreTypes
pmInhibitC2;IPalettes
SSCAL;IvBLAS
pmInhibitC4;IPalettes
kPMGeneralAggressiveness;IIOPM
kDADiskOptionMountAutomatic;IDiskArbitration
kABUIDProperty;IABGlobalsC
NSLineMovesUp;INSTextContainer
kTPIsocIO;IUSBTracepoints
kTPUHCIUIMUnlinkQueueHead;IUSBTracepoints
aspNoServers;IMacErrors
notAQTVRMovieErr;IMacErrors
kIOHIDElementFlagsWrapMask;IIOHIDKeys
kHyphenToMinusOffSelector;ISFNTLayoutTypes
kSecFormatNetscapeCertSequence;ISecImportExport
XGAuthenticatorStateUnauthenticated;IXGAuthenticator.XGAuthenticatorState
RecoverHandle;IMacMemory
kIOAccelSurfaceModeColorDepth2101010;IIOAccelSurfaceConnect.eIOAccelSurfaceModeBits
TNODIS;IOpenTransport
vmAddressNotInFileViewErr;IMacErrors
kAVCEditDummyOperand;IDVFamily
fsSBAccessDateBit;IFiles
PDFViewScaleChangedNotification;IPDFView
kHubPortConnection;IUSBHub
IncrementAtomic;IDriverSynchronization
kSRBufferTooSmall;ISpeechRecognition
kAHTOCTypeUser;IAppleHelp
thread_reference;Ithread
kCGLFEglClear;ICGLProfilerFunctionEnum
kIOAccelPrivateID;IIOAccelTypes
kHIDUsage_BCS_MSI_Plessey;IIOHIDUsageTables
kHIDUsage_LED_Remote;IIOHIDUsageTables
toggleBadDelta;IDateTimeUtils
kOTPortNetworkChangeEvent;IOpenTransport
kIOAsyncCalloutFuncIndex;IOSMessageNotification
kTPHubHubPowerChange;IUSBTracepoints
kMenuItemAttrHidden;IMenus
kATAIdentifyModelNumber;IIOATAStorageDefines
ICScannerDocumentType12R;IICScannerFunctionalUnits
kATATimeout45Seconds;IIOATAStorageDefines
QTMakeTimeWithTimeInterval;IQTTime
qtsUnsupportedFeatureErr;IMacErrors
kPDFDisplaySinglePage;IPDFView
langKazakh;IScript
kTPHSHubUCStart;IUSBTracepoints
kCGLFEglUniformMatrix2x3fv;ICGLProfilerFunctionEnum
kRAInvalidSerialProtocol;IMacErrors
cantReadUtilities;IDateTimeUtils
verBrazil;IScript
langPolish;IScript
kHIWindowBitAutoCalibration;IMacWindows
planar;IQuickdrawTypes
OSASupportsGetSource;IOSALanguage.OSALanguageFeatures
NSBackgroundTab;INSTabViewItem
kIOMemoryIncoherentIOStore;IIOMemoryDescriptor
eDSDeAllocateFailed;IDirServicesTypes.tDirStatus
NSDragOperationAll_Obsolete;INSDragging
kTECAddFallbackInterruptBit;ITextCommon
IFNET_CSUM_IP;Ikpi_interface
kIOOutputStatusAccepted;IIOOutputQueue
kTransliterationType;ISFNTLayoutTypes
LMGetSysMap;ILowMem
kFMLocalActivationContext;IFonts
NSUpTextMovement;INSText
kALMRebootFlagsLevelErr;IMacErrors
CSSM_SERVICE_CSP;Icssmtype
selectorNotSupportedByNodeErr;IMacErrors
kSCStatusKeyExists;ISystemConfiguration
kDMMirroringNotOn;IMacErrors
kIOCatalogKextdActive;IIOKitServer
kCGLFEglBindProgramARB;ICGLProfilerFunctionEnum
kDRDeviceBusyErr;IDRCoreErrors
kFontCyrillicScript;ISFNTTypes
kDSpDepthMask_All;IDrawSprocket.DSpDepthMask
CblasColMajor;Icblas.CBLAS_ORDER
kIOPMNotYetInitialized;IIOPM
siBadSoundInDevice;IMacErrors
kOFVariablePermRootOnly;IIONVRAM
kHubPortIndicatorAutomatic;IUSBHub
langThai;IScript
O_TCPWIN;Iip_fw2.ipfw_opcodes
kExponentsOnSelector;ISFNTLayoutTypes
hwMirroredDevice;IQuickdrawTypes
windowAttributeImmutableErr;IMacErrors
kATAcmdMediaEject;IIOATATypes
kHIDReportSizeZeroErr;IIOHIDDescriptorParser
kEINPROGRESSErr;IMacErrors
gleTextureMode;Itube
TNODATA;IOpenTransport
kHIDUsage_LED_UsageMultiModeIndicator;IIOHIDUsageTables
SFAuthorizationViewLockedState;ISFAuthorizationView.SFAuthorizationViewState
atTopLeft;IIcons
kUTTypeTXNTextAndMultimediaData;IUTCoreTypes
kNSLSearchStateStalled;INSLCore
kLSItemInfoIsContainer;ILSInfo
cfragExecFileRefErr;IMacErrors
kPDFPrintPageScaleNone;IPDFDocument
ICScannerFunctionalUnitStateScanInProgress;IICScannerFunctionalUnits
kCGLFEglInterleavedArrays;ICGLProfilerFunctionEnum
kHIDUsage_Csmr_ReturnToMark;IIOHIDUsageTables
eDSInvalidAttrValueRef;IDirServicesTypes.tDirStatus
kABAddressCityKey;IABGlobalsC
kHIDUsage_PID_BlockLoadReport;IIOHIDUsageTables
kOSStringNoCopy;IOSString
leftOverChars;IDateTimeUtils
memPCErr;IMacErrors
kCGLFEglNormal3i;ICGLProfilerFunctionEnum
glutInitWindowPosition;Iglut
kCGLFEglNormal3f;ICGLProfilerFunctionEnum
kCGLFEglNormal3d;ICGLProfilerFunctionEnum
kOTReservedEvent8;IOpenTransport
kCGLFEglNormal3b;ICGLProfilerFunctionEnum
kOTReservedEvent7;IOpenTransport
NSToolbarCustomizeToolbarItemIdentifier;INSToolbarItem
kOTReservedEvent6;IOpenTransport
kOTReservedEvent5;IOpenTransport
kOTReservedEvent4;IOpenTransport
CalCalendarTypeBirthday;ICalCalendar
CSSM_WORDID_DSA_SHA1;Icssmtype
kOTReservedEvent3;IOpenTransport
kHIDUsage_Game_PitchUpOrDown;IIOHIDUsageTables
kOTReservedEvent2;IOpenTransport
kOTReservedEvent1;IOpenTransport
atLeft;IIcons
kHIDUsage_Csmr_ALCalendarOrSchedule;IIOHIDUsageTables
kINQUIRY_PERIPHERAL_TYPE_OpticalMemorySBCDevice;ISCSICmds_INQUIRY_Definitions
gGuidAppleDotMacTP;Icssmapple
kHIDUsage_LED_Coverage;IIOHIDUsageTables
host_virtual_physical_table_info;Imach_host
NSNextStepInterfaceStyle;INSInterfaceStyle
kCGTornOffMenuWindowLevelKey;ICGWindowLevel
XGJobSpecificationEnvironmentKey;IXGJob
kHIDUsage_Sim_FlareRelease;IIOHIDUsageTables
kAXErrorNotificationNotRegistered;IAXError
kHIDUsage_BCS_MaxiCode;IIOHIDUsageTables
codecNothingToBlitErr;IMacErrors
memory_object_change_attributes;Imemory_object_control
kCGLFEglColorTableParameterfv;ICGLProfilerFunctionEnum
kSecAsn1AnyTemplate;ISecAsn1Templates
kWindowCenterOnParentWindowScreen;IMacWindows
NSCharacterEncodingDocumentAttribute;INSAttributedString
kCGLFEglNormal3s;ICGLProfilerFunctionEnum
kCGLFEglVertexAttrib4nubvARB;ICGLProfilerFunctionEnum
smSlotOOBErr;IMacErrors
kATAIdentifyLogicalCylinderCount;IIOATAStorageDefines
kNavInvalidCustomControlMessageErr;IMacErrors
errNoRootControl;IMacErrors
kExtFieldsValidBit;IIOATAStorageDefines
verAustria;IScript
bATADriveReady;IIOATATypes
kCGLFEglColorTableParameteriv;ICGLProfilerFunctionEnum
O_IPTOS;Iip_fw2.ipfw_opcodes
lck_spin_destroy;Ilocks
kHIDUsage_KeypadEnter;IIOHIDUsageTables
kAXUnderlineStyleSingle;IAXTextAttributedString
kVK_ANSI_KeypadDecimal;IEvents
kEUC_KR_DOSVariant;ITextCommon
kHIDUsage_KeyboardF3;IIOHIDUsageTables
kHIDUsage_KeyboardF4;IIOHIDUsageTables
tsNextSelectMode;ITypeSelect
kHIDUsage_KeyboardF1;IIOHIDUsageTables
kHIDUsage_KeyboardF2;IIOHIDUsageTables
kHIDUsage_KeyboardF7;IIOHIDUsageTables
kHIDUsage_KeyboardF8;IIOHIDUsageTables
NSScrollerArrowsNone;INSScroller
kHIDUsage_KeyboardF5;IIOHIDUsageTables
kTPHubLeaveTestMode;IUSBTracepoints
kHIDUsage_KeyboardF6;IIOHIDUsageTables
QTMediaTypeSkin;IQTMedia
kSecAttrEffectiveKeySize;ISecItem
NSURLVolumeSupportsZeroRunsKey;INSURL
kASSelectGetHandlerNames;IASDebugging
kHIDUsage_Sprt_10Iron;IIOHIDUsageTables
kHIDUsage_KeyboardInternational8;IIOHIDUsageTables
kHIDUsage_KeyboardInternational7;IIOHIDUsageTables
NSDeleteCharacter;INSText
kHIDUsage_KeyboardInternational6;IIOHIDUsageTables
kHIDUsage_KeyboardInternational5;IIOHIDUsageTables
OSAControlFlowError;IMacErrors
kHIDUsage_KeyboardInternational4;IIOHIDUsageTables
pmDithered;IPalettes
kHIDUsage_KeyboardInternational3;IIOHIDUsageTables
kHIDUsage_KeyboardInternational2;IIOHIDUsageTables
task_set_state;Itask
kHIDUsage_KeyboardInternational1;IIOHIDUsageTables
alSourceRewindv;Ial
kHIDUsage_KeyboardF9;IIOHIDUsageTables
kEventClassSearchField;IHISearchField
kWSStreamErrorMessage;IWSMethodInvocation
kHIDUsage_KeyboardInternational9;IIOHIDUsageTables
NSF9FunctionKey;INSEvent
GetPtrSize;IMacMemory
NSLeftTabsBezelBorder;INSTabView
kTextEncodingWindowsVietnamese;ITextCommon
NSContextHelpModeDidDeactivateNotification;INSHelpManager
kHIViewWindowCollapseBoxID;IHIWindowViews
errAEIndexTooLarge;IMacErrors
NSOpenGLPFAStencilSize;INSOpenGL
errWindowsAlreadyInitialized;IMacErrors
kIOCatalogResetDefault;IIOKitServer
kWindowIsAlert;IMacWindows
siInvalidSampleRate;IMacErrors
gIODTPlane;IIODeviceTreeSupport
kMenuItemAttrIncludeInCmdKeyMatching;IMenus
kHIDUsage_BCS_USB_5_SlugCode;IIOHIDUsageTables
kTPOHCIReturnTransactions;IUSBTracepoints
SKDocumentCopyURL;ISKDocument
kDRCDTextGenreCodeSoundtrack;IDRCoreCDText
NSResetMapTable;INSMapTable
ICReturnDownloadCanceled;IICCommonConstants.ICReturnCode
NSImageCompressionFactor;INSBitmapImageRep
CSSM_WORDID_PAM_NAME;Icssmtype
kUSBDebugRetryCountShift;IUSBTracepoints
kCGLFEglPolygonStipple;ICGLProfilerFunctionEnum
kBluetoothSDPAttributeIdentifierProtocolDescriptorList;IBluetoothAssignedNumbers.SDPAttributeIdentifierCodes
DRBurnIcon;IDiscRecordingUIResources
NSFileTypeUnknown;INSFileManager
kWSHTTPExtraHeaders;IWSMethodInvocation
mach_vm_copy;Imach_vm
kTECTextToUnicodeScanFixMask;ITextCommon
drvQType;IOSUtils
kSCSICmd_PLAY_CD;ISCSICommandOperationCodes
kHIDUsage_Csmr_Balance;IIOHIDUsageTables
kIOHIDElementCollectionTypeLogical;IIOHIDKeys.IOHIDElementCollectionType
kSBCModePageCaching_DRA_Bit;ISCSICmds_MODE_Definitions
kHIDUsage_Sim_TankSimulationDevice;IIOHIDUsageTables
kFBCsummarizationCanceled;IMacErrors
